TestSponsor,SystemName,BaseCopies,EnabledCores,EnabledChips,Cores/Chips,Threads/Core,Base,Peak
IBM Corporation,"IBM Flex System x240 (Intel Xeon E5-2643 v2, 3.50 GHz)",24,12,2,6,2,516&nbsp;&nbsp;&nbsp;,530&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM BladeCenter HS23 (Intel Xeon E5-2697 v2, 2.70 GHz)",48,24,2,12,2,631&nbsp;&nbsp;&nbsp;,649&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM BladeCenter HS23 (Intel Xeon E5-2643 v2, 3.50 GHz)",24,12,2,6,2,490&nbsp;&nbsp;&nbsp;,505&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Flex System x240 (Intel Xeon E5-2618L v2, 2.00 GHz)",24,12,2,6,2,320&nbsp;&nbsp;&nbsp;,327&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM BladeCenter HS23 (Intel Xeon E5-2648L v2, 1.90 GHz)",40,20,2,10,2,480&nbsp;&nbsp;&nbsp;,493&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM BladeCenter HS23 (Intel Xeon E5-2640 v2, 2.00 GHz)",32,16,2,8,2,439&nbsp;&nbsp;&nbsp;,450&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Flex System x240 (Intel Xeon E5-2630L v2, 2.40 GHz)",24,12,2,6,2,396&nbsp;&nbsp;&nbsp;,404&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Flex System x240 (Intel Xeon E5-2667 v2, 3.30 GHz)",32,16,2,8,2,600&nbsp;&nbsp;&nbsp;,617&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM BladeCenter HS23 (Intel Xeon E5-2690 v2, 3.00 GHz)",40,20,2,10,2,587&nbsp;&nbsp;&nbsp;,605&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3250 M5 (Intel Xeon E3-1270 v3, 3.50 GHz)",8,4,1,4,2,148&nbsp;&nbsp;&nbsp;,154&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3530 M4 (Intel Xeon E5-2470 v2, 2.40 GHz)",40,20,2,10,2,485&nbsp;&nbsp;&nbsp;,498&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3630 M4 (Intel Xeon E5-2470 v2, 2.40 GHz)",40,20,2,10,2,485&nbsp;&nbsp;&nbsp;,498&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x iDataPlex dx360 M4 (Intel Xeon E5-2670 v2, 2.50 GHz)",40,20,2,10,2,603&nbsp;&nbsp;&nbsp;,618&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM NeXtScale nx360 M4 (Intel Xeon E5-2680 v2, 2.80 GHz)",40,20,2,10,2,607&nbsp;&nbsp;&nbsp;,624&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3500 M4 (Intel Xeon E5-2650 v2, 2.60 GHz)",32,16,2,8,2,543&nbsp;&nbsp;&nbsp;,554&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3550 M4 (Intel Xeon E5-2670 v2, 2.50 GHz)",40,20,2,10,2,602&nbsp;&nbsp;&nbsp;,618&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3550 M4 (Intel Xeon E5-2680 v2, 2.80 GHz)",40,20,2,10,2,621&nbsp;&nbsp;&nbsp;,638&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3250 M5 (Intel Xeon E3-1240 v3, 3.40 GHz)",8,4,1,4,2,147&nbsp;&nbsp;&nbsp;,153&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM NeXtScale nx360 M4 (Intel Xeon E5-2650 v2, 2.60 GHz)",32,16,2,8,2,531&nbsp;&nbsp;&nbsp;,545&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3500 M4 (Intel Xeon E5-2630 v2, 2.60 GHz)",24,12,2,6,2,425&nbsp;&nbsp;&nbsp;,433&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3500 M4 (Intel Xeon E5-2660 v2, 2.20 GHz)",40,20,2,10,2,571&nbsp;&nbsp;&nbsp;,586&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3530 M4 (Intel Xeon E5-2450L v2, 1.70 GHz)",40,20,2,10,2,410&nbsp;&nbsp;&nbsp;,420&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3530 M4 (Intel Xeon E5-2450 v2, 2.50 GHz)",32,16,2,8,2,441&nbsp;&nbsp;&nbsp;,454&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3630 M4 (Intel Xeon E5-2450L v2, 1.70 GHz)",40,20,2,10,2,409&nbsp;&nbsp;&nbsp;,420&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3630 M4 (Intel Xeon E5-2450 v2, 2.50 GHz)",32,16,2,8,2,445&nbsp;&nbsp;&nbsp;,456&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3250 M5 (Intel Xeon E3-1230 v3, 3.30 GHz)",8,4,1,4,2,145&nbsp;&nbsp;&nbsp;,150&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3250 M5 (Intel Core i3-4330, 3.50 GHz)",4,2,1,2,2,97.0&nbsp;,99.9&nbsp;
IBM Corporation,"IBM NeXtScale nx360 M4 (Intel Xeon E5-2620 v2, 2.10 GHz)",24,12,2,6,2,373&nbsp;&nbsp;&nbsp;,380&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3500 M4 (Intel Xeon E5-2603 v2, 1.80 GHz)",8,8,2,4,1,200&nbsp;&nbsp;&nbsp;,203&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3500 M4 (Intel Xeon E5-2609 v2, 2.50 GHz)",8,8,2,4,1,255&nbsp;&nbsp;&nbsp;,260&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3530 M4 (Intel Xeon E5-2430 v2, 2.50 GHz)",24,12,2,6,2,375&nbsp;&nbsp;&nbsp;,384&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3530 M4 (Intel Xeon E5-2440 v2, 1.90 GHz)",32,16,2,8,2,392&nbsp;&nbsp;&nbsp;,402&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3630 M4 (Intel Xeon E5-2430 v2, 2.50 GHz)",24,12,2,6,2,375&nbsp;&nbsp;&nbsp;,384&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3630 M4 (Intel Xeon E5-2440 v2, 1.90 GHz)",32,16,2,8,2,392&nbsp;&nbsp;&nbsp;,402&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3250 M5 (Intel Pentium G3220, 3.00 GHz)",2,2,1,2,1,73.1&nbsp;,74.5&nbsp;
IBM Corporation,"IBM NeXtScale nx360 M4 (Intel Xeon E5-2667 v2, 3.30 GHz)",32,16,2,8,2,588&nbsp;&nbsp;&nbsp;,605&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM NeXtScale nx360 M4 (Intel Xeon E5-2695 v2, 2.40 GHz)",48,24,2,12,2,644&nbsp;&nbsp;&nbsp;,661&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3530 M4 (Intel Xeon E5-2430L v2, 2.40 GHz)",24,12,2,6,2,362&nbsp;&nbsp;&nbsp;,371&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3630 M4 (Intel Xeon E5-2430L v2, 2.40 GHz)",24,12,2,6,2,361&nbsp;&nbsp;&nbsp;,370&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3850 X6 (Intel Xeon E7-4820 v2, 2.00 GHz)",64,32,4,8,2,NC&nbsp;&nbsp;,NC&nbsp;&nbsp;
IBM Corporation,"IBM System x3850 X6 (Intel Xeon E7-4890 v2, 2.80 GHz)",120,60,4,15,2,1690&nbsp;&nbsp;&nbsp;,1740&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3755 M3 (AMD Opteron 6376, 2.30 GHz)",64,64,4,16,1,719&nbsp;&nbsp;&nbsp;,799&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3755 M3 (AMD Opteron 6386 SE, 2.80 GHz)",32,32,2,16,1,394&nbsp;&nbsp;&nbsp;,442&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3755 M3 (AMD Opteron 6344, 2.60 GHz)",24,24,2,12,1,330&nbsp;&nbsp;&nbsp;,366&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM NeXtScale nx360 M4 (Intel Xeon E5-2630 v2, 2.60 GHz)",24,12,2,6,2,417&nbsp;&nbsp;&nbsp;,426&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power S824 (3.5 GHz, 24 core)",96,24,4,6,8,1180&nbsp;&nbsp;&nbsp;,1370&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3850 X6 (Intel Xeon E7-4850 v2, 2.30 GHz)",96,48,4,12,2,NC&nbsp;&nbsp;,NC&nbsp;&nbsp;
IBM Corporation,"IBM System x3850 X6 (Intel Xeon E7-4870 v2, 2.30 GHz)",120,60,4,15,2,1540&nbsp;&nbsp;&nbsp;,1570&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3100 M5 (Intel Xeon E3-1281 v3, 3.70 GHz)",8,4,1,4,2,152&nbsp;&nbsp;&nbsp;,157&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3950 X6 (Intel Xeon E7-8890 v2, 2.80 GHz)",240,120,8,15,2,3270&nbsp;&nbsp;&nbsp;,3340&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x iDataPlex dx360 M4 (Intel Xeon E5-2630 v2, 2.60 GHz)",24,12,2,6,2,424&nbsp;&nbsp;&nbsp;,433&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3630 M4 (Intel Xeon E5-2407 v2, 2.40 GHz)",8,8,2,4,1,234&nbsp;&nbsp;&nbsp;,239&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3530 M4 (Intel Xeon E5-2407 v2, 2.40 GHz)",8,8,2,4,1,234&nbsp;&nbsp;&nbsp;,239&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3650 M4 (Intel Xeon E5-2690 v2, 3.00 GHz)",40,20,2,10,2,640&nbsp;&nbsp;&nbsp;,656&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3650 M4 BD (Intel Xeon E5-2630 v2, 2.60 GHz)",24,12,2,6,2,424&nbsp;&nbsp;&nbsp;,433&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3750 M4 (Intel Xeon E5-4640 v2, 2.20 GHz)",80,40,4,10,2,1050&nbsp;&nbsp;&nbsp;,1080&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3950 X6 (Intel Xeon E7-8870 v2, 2.30 GHz)",240,120,8,15,2,2930&nbsp;&nbsp;&nbsp;,2990&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3950 X6 (Intel Xeon E7-8880L v2, 2.20 GHz)",240,120,8,15,2,2900&nbsp;&nbsp;&nbsp;,2980&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3950 X6 (Intel Xeon E7-8880 v2, 2.50 GHz)",240,120,8,15,2,3060&nbsp;&nbsp;&nbsp;,3140&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x iDataPlex dx360 M4 (Intel Xeon E5-2650 v2, 2.60 GHz)",32,16,2,8,2,544&nbsp;&nbsp;&nbsp;,557&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3530 M4 (Intel Xeon E5-2403 v2, 1.80 GHz)",8,8,2,4,1,193&nbsp;&nbsp;&nbsp;,197&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3630 M4 (Intel Xeon E5-2403 v2, 1.80 GHz)",8,8,2,4,1,193&nbsp;&nbsp;&nbsp;,197&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x iDataPlex dx360 M4 (Intel Xeon E5-2667 v2, 3.30 GHz)",32,16,2,8,2,602&nbsp;&nbsp;&nbsp;,620&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3650 M4 (Intel Xeon E5-2643 v2, 3.50 GHz)",24,12,2,6,2,517&nbsp;&nbsp;&nbsp;,531&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3650 M4 BD (Intel Xeon E5-2650 v2, 2.60 GHz)",32,16,2,8,2,543&nbsp;&nbsp;&nbsp;,556&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3530 M4 (Intel Xeon E5-2420 v2, 2.20 GHz)",24,12,2,6,2,354&nbsp;&nbsp;&nbsp;,363&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3630 M4 (Intel Xeon E5-2420 v2, 2.20 GHz)",24,12,2,6,2,354&nbsp;&nbsp;&nbsp;,363&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3950 X6 (Intel Xeon E7-8850 v2, 2.30 GHz)",192,96,8,12,2,2380&nbsp;&nbsp;&nbsp;,2430&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3750 M4 (Intel Xeon E5-4610 v2, 2.70 GHz)",64,32,4,8,2,918&nbsp;&nbsp;&nbsp;,937&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power S824 (3.5 GHz, 24 core, RHEL)",96,24,4,6,8,1130&nbsp;&nbsp;&nbsp;,1330&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x iDataPlex dx360 M4 (Intel Xeon E5-2660 v2, 2.20 GHz)",40,20,2,10,2,571&nbsp;&nbsp;&nbsp;,586&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3530 M4 (Intel Xeon E5-2418L v2, 2.00 GHz)",24,12,2,6,2,295&nbsp;&nbsp;&nbsp;,302&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3630 M4 (Intel Xeon E5-2418L v2, 2.00 GHz)",24,12,2,6,2,295&nbsp;&nbsp;&nbsp;,302&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3650 M4 (Intel Xeon E5-2680 v2, 2.80 GHz)",40,20,2,10,2,621&nbsp;&nbsp;&nbsp;,638&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3650 M4 BD (Intel Xeon E5-2609 v2, 2.50 GHz)",8,8,2,4,1,255&nbsp;&nbsp;&nbsp;,260&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x iDataPlex dx360 M4 (Intel Xeon E5-2609 v2, 2.50 GHz)",8,8,2,4,1,255&nbsp;&nbsp;&nbsp;,260&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3530 M4 (Intel Xeon E5-2428L v2, 1.80 GHz)",32,16,2,8,2,374&nbsp;&nbsp;&nbsp;,383&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3630 M4 (Intel Xeon E5-2428L v2, 1.80 GHz)",32,16,2,8,2,374&nbsp;&nbsp;&nbsp;,383&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3650 M4 (Intel Xeon E5-2695 v2, 2.40 GHz)",48,24,2,12,2,657&nbsp;&nbsp;&nbsp;,675&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3650 M4 BD (Intel Xeon E5-2660 v2, 2.20 GHz)",40,20,2,10,2,571&nbsp;&nbsp;&nbsp;,586&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3250 M5 (Intel Xeon E3-1281 v3, 3.70 GHz)",8,4,1,4,2,150&nbsp;&nbsp;&nbsp;,156&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3850 X6 (Intel Xeon E7-4860 v2, 2.60 GHz)",96,48,4,12,2,1380&nbsp;&nbsp;&nbsp;,1420&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Flex System x240 (Intel Xeon E5-2680 v2, 2.80 GHz)",40,20,2,10,2,618&nbsp;&nbsp;&nbsp;,634&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x iDataPlex dx360 M4 (Intel Xeon E5-2603 v2, 1.80 GHz)",8,8,2,4,1,199&nbsp;&nbsp;&nbsp;,203&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3650 M4 BD (Intel Xeon E5-2603 v2, 1.80 GHz)",8,8,2,4,1,199&nbsp;&nbsp;&nbsp;,203&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3530 M4 (Intel Xeon E5-2448L v2, 1.80 GHz)",40,20,2,10,2,420&nbsp;&nbsp;&nbsp;,431&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3630 M4 (Intel Xeon E5-2448L v2, 1.80 GHz)",40,20,2,10,2,420&nbsp;&nbsp;&nbsp;,431&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3650 M4 (Intel Xeon E5-2670 v2, 2.50 GHz)",40,20,2,10,2,602&nbsp;&nbsp;&nbsp;,618&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3950 X6 (Intel Xeon E7-8893 v2, 3.40 GHz)",96,48,8,6,2,2010&nbsp;&nbsp;&nbsp;,2070&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3850 X6 (Intel Xeon E7-4820 v2, 2.00 GHz)",64,32,4,8,2,846&nbsp;&nbsp;&nbsp;,864&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3850 X6 (Intel Xeon E7-4830 v2, 2.20 GHz)",80,40,4,10,2,1040&nbsp;&nbsp;&nbsp;,1060&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3850 X6 (Intel Xeon E7-4850 v2, 2.30 GHz)",96,48,4,12,2,1220&nbsp;&nbsp;&nbsp;,1240&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3850 X6 (Intel Xeon E7-4809 v2, 1.90 GHz)",48,24,4,6,2,582&nbsp;&nbsp;&nbsp;,595&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Flex System x480 X6 (Intel Xeon E7-4890 v2, 2.80 GHz)",120,60,4,15,2,1690&nbsp;&nbsp;&nbsp;,1740&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Flex System x240 (Intel Xeon E5-2630 v2, 3.10 GHz)",24,12,2,6,2,420&nbsp;&nbsp;&nbsp;,429&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3750 M4 (Intel Xeon E5-4650 v2, 2.40 GHz)",80,40,4,10,2,1110&nbsp;&nbsp;&nbsp;,1140&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Flex System x240 (Intel Xeon E5-2670 v2, 3.30 GHz)",40,20,2,10,2,598&nbsp;&nbsp;&nbsp;,615&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Flex System x480 X6 (Intel Xeon E7-4870 v2, 2.30 GHz)",120,60,4,15,2,1530&nbsp;&nbsp;&nbsp;,1560&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3550 M4 (Intel Xeon E5-2690 v2, 3.00 GHz)",40,20,2,10,2,639&nbsp;&nbsp;&nbsp;,656&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3650 M4 BD (Intel Xeon E5-2680 v2, 2.80 GHz)",40,20,2,10,2,620&nbsp;&nbsp;&nbsp;,637&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3500 M4 (Intel Xeon E5-2650 v2, 2.60 GHz)",16,8,1,8,2,277&nbsp;&nbsp;&nbsp;,284&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3850 X6 (Intel Xeon E7-4880 v2, 2.50 GHz)",120,60,4,15,2,1560&nbsp;&nbsp;&nbsp;,1600&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3750 M4 (Intel Xeon E5-4657L v2, 2.40 GHz)",96,48,4,12,2,1220&nbsp;&nbsp;&nbsp;,1250&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3550 M4 (Intel Xeon E5-2695 v2, 2.40 GHz)",48,24,2,12,2,658&nbsp;&nbsp;&nbsp;,675&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3650 M4 (Intel Xeon E5-2648L v2, 1.90 GHz)",40,20,2,10,2,511&nbsp;&nbsp;&nbsp;,522&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Flex System x240 (Intel Xeon E5-2695 v2, 3.20 GHz)",48,24,2,12,2,652&nbsp;&nbsp;&nbsp;,670&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3750 M4 (Intel Xeon E5-4607 v2, 2.60 GHz)",48,24,4,6,2,744&nbsp;&nbsp;&nbsp;,760&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3550 M4 (Intel Xeon E5-2643 v2, 3.50 GHz)",24,12,2,6,2,517&nbsp;&nbsp;&nbsp;,530&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3750 M4 (Intel Xeon E5-4603 v2, 2.20 GHz)",32,16,4,4,2,493&nbsp;&nbsp;&nbsp;,505&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Flex System x240 (Intel Xeon E5-2620 v2, 2.10 GHz)",24,12,2,6,2,376&nbsp;&nbsp;&nbsp;,383&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3650 M4 (Intel Xeon E5-2650L v2, 1.70 GHz)",40,20,2,10,2,460&nbsp;&nbsp;&nbsp;,471&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3650 M4 BD (Intel Xeon E5-2670 v2, 2.50 GHz)",40,20,2,10,2,601&nbsp;&nbsp;&nbsp;,616&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3750 M4 (Intel Xeon E5-4620 v2, 2.60 GHz)",64,32,4,8,2,986&nbsp;&nbsp;&nbsp;,1010&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Flex System x240 (Intel Xeon E5-2609 v2, 2.50 GHz)",8,8,2,4,1,253&nbsp;&nbsp;&nbsp;,258&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3550 M4 (Intel Xeon E5-2648L v2, 1.90 GHz)",40,20,2,10,2,508&nbsp;&nbsp;&nbsp;,520&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3755 M3 (AMD Opteron 6386 SE, 2.80 GHz)",64,64,4,16,1,786&nbsp;&nbsp;&nbsp;,881&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Flex System x480 X6 (Intel Xeon E7-4830 v2, 2.20 GHz)",80,40,4,10,2,1050&nbsp;&nbsp;&nbsp;,1070&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3750 M4 (Intel Xeon E5-4627 v2, 3.30 GHz)",32,32,4,8,1,1050&nbsp;&nbsp;&nbsp;,1070&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Flex System x240 (Intel Xeon E5-2650L v2, 1.90 GHz)",40,20,2,10,2,456&nbsp;&nbsp;&nbsp;,467&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3950 X6 (Intel Xeon E7-8857 v2, 3.60 GHz)",96,96,8,12,1,2690&nbsp;&nbsp;&nbsp;,2740&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3650 M4 (Intel Xeon E5-2628L v2, 1.90 GHz)",32,16,2,8,2,425&nbsp;&nbsp;&nbsp;,434&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3650 M4 BD (Intel Xeon E5-2640 v2, 2.00 GHz)",32,16,2,8,2,448&nbsp;&nbsp;&nbsp;,459&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3755 M3 (AMD Opteron 6344, 2.60 GHz)",48,48,4,12,1,660&nbsp;&nbsp;&nbsp;,728&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM NeXtScale nx360 M4 (Intel Xeon E5-2690 v2, 3.00 GHz)",40,20,2,10,2,621&nbsp;&nbsp;&nbsp;,638&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3550 M4 (Intel Xeon E5-2650L v2, 1.70 GHz)",40,20,2,10,2,459&nbsp;&nbsp;&nbsp;,470&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3650 M4 (Intel Xeon E5-2630L v2, 2.40 GHz)",24,12,2,6,2,398&nbsp;&nbsp;&nbsp;,406&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3650 M4 BD (Intel Xeon E5-2620 v2, 2.10 GHz)",24,12,2,6,2,378&nbsp;&nbsp;&nbsp;,386&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM NeXtScale nx360 M4 (Intel Xeon E5-2670 v2, 2.50 GHz)",40,20,2,10,2,587&nbsp;&nbsp;&nbsp;,602&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3550 M4 (Intel Xeon E5-2628L v2, 1.90 GHz)",32,16,2,8,2,424&nbsp;&nbsp;&nbsp;,434&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3750 M4 (Intel Xeon E5-4624L v2, 1.90 GHz)",80,40,4,10,2,977&nbsp;&nbsp;&nbsp;,1000&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Flex System x480 X6 (Intel Xeon E7-4860 v2, 2.60 GHz)",96,48,4,12,2,1390&nbsp;&nbsp;&nbsp;,1430&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Flex System x240 (Intel Xeon E5-2603 v2, 1.80 GHz)",8,8,2,4,1,198&nbsp;&nbsp;&nbsp;,201&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3755 M3 (AMD Opteron 6378, 2.40 GHz)",64,64,4,16,1,731&nbsp;&nbsp;&nbsp;,816&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3650 M4 BD (Intel Xeon E5-2650L v2, 1.70 GHz)",40,20,2,10,2,460&nbsp;&nbsp;&nbsp;,471&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3755 M3 (AMD Opteron 6366 HE, 1.80 GHz)",64,64,4,16,1,631&nbsp;&nbsp;&nbsp;,697&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM NeXtScale nx360 M4 (Intel Xeon E5-2648L v2, 1.90 GHz)",40,20,2,10,2,498&nbsp;&nbsp;&nbsp;,509&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3650 M4 BD (Intel Xeon E5-2630L v2, 2.40 GHz)",24,12,2,6,2,397&nbsp;&nbsp;&nbsp;,405&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3550 M4 (Intel Xeon E5-2630L v2, 2.40 GHz)",24,12,2,6,2,396&nbsp;&nbsp;&nbsp;,405&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Flex System x480 X6 (Intel Xeon E7-4820 v2, 2.00 GHz)",64,32,4,8,2,847&nbsp;&nbsp;&nbsp;,865&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Flex System x480 X6 (Intel Xeon E7-4850 v2, 2.30 GHz)",96,48,4,12,2,1220&nbsp;&nbsp;&nbsp;,1240&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM NeXtScale nx360 M4 (Intel Xeon E5-2640 v2, 2.00 GHz)",32,16,2,8,2,442&nbsp;&nbsp;&nbsp;,452&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3500 M4 (Intel Xeon E5-2695 v2, 2.40 GHz)",48,24,2,12,2,656&nbsp;&nbsp;&nbsp;,673&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3650 M4 HD (Intel Xeon E5-2690 v2, 3.00 GHz)",40,20,2,10,2,637&nbsp;&nbsp;&nbsp;,654&nbsp;&nbsp;&nbsp;
